name_name,name_url,name_rank,name_rank_url,name_grade,name_grade_url
University of Saint Francis - Indiana,https://www.niche.com/colleges/university-of-saint-francis---indiana/,73,https://www.niche.com/colleges/university-of-saint-francis---indiana/,A,https://www.niche.com/colleges/university-of-saint-francis---indiana/
Park University,https://www.niche.com/colleges/park-university/,74,https://www.niche.com/colleges/park-university/,A,https://www.niche.com/colleges/park-university/
Belmont Abbey College,https://www.niche.com/colleges/belmont-abbey-college/,75,https://www.niche.com/colleges/belmont-abbey-college/,A,https://www.niche.com/colleges/belmont-abbey-college/
Holy Family University,https://www.niche.com/colleges/holy-family-university/,76,https://www.niche.com/colleges/holy-family-university/,A,https://www.niche.com/colleges/holy-family-university/
Calumet College of St. Joseph,https://www.niche.com/colleges/calumet-college-of-st-joseph/,77,https://www.niche.com/colleges/calumet-college-of-st-joseph/,A,https://www.niche.com/colleges/calumet-college-of-st-joseph/
Cincinnati Christian University,https://www.niche.com/colleges/cincinnati-christian-university/,78,https://www.niche.com/colleges/cincinnati-christian-university/,A,https://www.niche.com/colleges/cincinnati-christian-university/
College of Our Lady of the Elms,https://www.niche.com/colleges/college-of-our-lady-of-the-elms/,79,https://www.niche.com/colleges/college-of-our-lady-of-the-elms/,A,https://www.niche.com/colleges/college-of-our-lady-of-the-elms/
Embry-Riddle Aeronautical University - Prescott,https://www.niche.com/colleges/embry-riddle-aeronautical-university---prescott/,80,https://www.niche.com/colleges/embry-riddle-aeronautical-university---prescott/,A,https://www.niche.com/colleges/embry-riddle-aeronautical-university---prescott/
Northland College,https://www.niche.com/colleges/northland-college/,81,https://www.niche.com/colleges/northland-college/,A,https://www.niche.com/colleges/northland-college/
Thiel College,https://www.niche.com/colleges/thiel-college/,82,https://www.niche.com/colleges/thiel-college/,A,https://www.niche.com/colleges/thiel-college/
Baker University,https://www.niche.com/colleges/baker-university/,83,https://www.niche.com/colleges/baker-university/,A,https://www.niche.com/colleges/baker-university/
Union College - Kentucky,https://www.niche.com/colleges/union-college---kentucky/,84,https://www.niche.com/colleges/union-college---kentucky/,A,https://www.niche.com/colleges/union-college---kentucky/
Goodwin College,https://www.niche.com/colleges/goodwin-college/,85,https://www.niche.com/colleges/goodwin-college/,A,https://www.niche.com/colleges/goodwin-college/
Bluefield State College,https://www.niche.com/colleges/bluefield-state-college/,86,https://www.niche.com/colleges/bluefield-state-college/,A,https://www.niche.com/colleges/bluefield-state-college/
St. Joseph's College - New York,https://www.niche.com/colleges/st-josephs-college---new-york/,87,https://www.niche.com/colleges/st-josephs-college---new-york/,A,https://www.niche.com/colleges/st-josephs-college---new-york/
Olivet Nazarene University,https://www.niche.com/colleges/olivet-nazarene-university/,88,https://www.niche.com/colleges/olivet-nazarene-university/,A,https://www.niche.com/colleges/olivet-nazarene-university/
Bethel College - Kansas,https://www.niche.com/colleges/bethel-college---kansas/,89,https://www.niche.com/colleges/bethel-college---kansas/,A,https://www.niche.com/colleges/bethel-college---kansas/
University of Connecticut - Avery Point,https://www.niche.com/colleges/university-of-connecticut---avery-point/,90,https://www.niche.com/colleges/university-of-connecticut---avery-point/,A,https://www.niche.com/colleges/university-of-connecticut---avery-point/
Indiana Wesleyan University,https://www.niche.com/colleges/indiana-wesleyan-university/,91,https://www.niche.com/colleges/indiana-wesleyan-university/,A,https://www.niche.com/colleges/indiana-wesleyan-university/
National University,https://www.niche.com/colleges/national-university/,92,https://www.niche.com/colleges/national-university/,A,https://www.niche.com/colleges/national-university/
Marymount Manhattan College,https://www.niche.com/colleges/marymount-manhattan-college/,93,https://www.niche.com/colleges/marymount-manhattan-college/,A,https://www.niche.com/colleges/marymount-manhattan-college/
Charter College - Alaska,https://www.niche.com/colleges/charter-college---alaska/,94,https://www.niche.com/colleges/charter-college---alaska/,A,https://www.niche.com/colleges/charter-college---alaska/
South Texas College,https://www.niche.com/colleges/south-texas-college/,95,https://www.niche.com/colleges/south-texas-college/,A,https://www.niche.com/colleges/south-texas-college/
Massachusetts College of Pharmacy & Health Sciences,https://www.niche.com/colleges/massachusetts-college-of-pharmacy--and--health-sciences/,96,https://www.niche.com/colleges/massachusetts-college-of-pharmacy--and--health-sciences/,A,https://www.niche.com/colleges/massachusetts-college-of-pharmacy--and--health-sciences/
Miami University - Middletown,https://www.niche.com/colleges/miami-university---middletown/,97,https://www.niche.com/colleges/miami-university---middletown/,A,https://www.niche.com/colleges/miami-university---middletown/
Berkeley College - New York,https://www.niche.com/colleges/berkeley-college---new-york/,98,https://www.niche.com/colleges/berkeley-college---new-york/,A,https://www.niche.com/colleges/berkeley-college---new-york/
Berklee College of Music,https://www.niche.com/colleges/berklee-college-of-music/,99,https://www.niche.com/colleges/berklee-college-of-music/,A,https://www.niche.com/colleges/berklee-college-of-music/
Rocky Mountain College,https://www.niche.com/colleges/rocky-mountain-college/,100,https://www.niche.com/colleges/rocky-mountain-college/,A,https://www.niche.com/colleges/rocky-mountain-college/
Daemen College,https://www.niche.com/colleges/daemen-college/,101,https://www.niche.com/colleges/daemen-college/,A,https://www.niche.com/colleges/daemen-college/
Keiser University - Fort Lauderdale,https://www.niche.com/colleges/keiser-university---fort-lauderdale/,102,https://www.niche.com/colleges/keiser-university---fort-lauderdale/,A,https://www.niche.com/colleges/keiser-university---fort-lauderdale/
CUNY John Jay College of Criminal Justice,https://www.niche.com/colleges/cuny-john-jay-college-of-criminal-justice/,103,https://www.niche.com/colleges/cuny-john-jay-college-of-criminal-justice/,A,https://www.niche.com/colleges/cuny-john-jay-college-of-criminal-justice/
Everglades University,https://www.niche.com/colleges/everglades-university/,104,https://www.niche.com/colleges/everglades-university/,A,https://www.niche.com/colleges/everglades-university/
University of Pittsburgh - Greensburg,https://www.niche.com/colleges/university-of-pittsburgh---greensburg/,105,https://www.niche.com/colleges/university-of-pittsburgh---greensburg/,A,https://www.niche.com/colleges/university-of-pittsburgh---greensburg/
Shenandoah University,https://www.niche.com/colleges/shenandoah-university/,106,https://www.niche.com/colleges/shenandoah-university/,A,https://www.niche.com/colleges/shenandoah-university/
Minneapolis College of Art & Design,https://www.niche.com/colleges/minneapolis-college-of-art--and--design/,107,https://www.niche.com/colleges/minneapolis-college-of-art--and--design/,A,https://www.niche.com/colleges/minneapolis-college-of-art--and--design/
Wilmington University,https://www.niche.com/colleges/wilmington-university/,108,https://www.niche.com/colleges/wilmington-university/,A,https://www.niche.com/colleges/wilmington-university/
Franklin University,https://www.niche.com/colleges/franklin-university/,109,https://www.niche.com/colleges/franklin-university/,A,https://www.niche.com/colleges/franklin-university/
Valencia College,https://www.niche.com/colleges/valencia-college/,110,https://www.niche.com/colleges/valencia-college/,A,https://www.niche.com/colleges/valencia-college/
Spalding University,https://www.niche.com/colleges/spalding-university/,111,https://www.niche.com/colleges/spalding-university/,A,https://www.niche.com/colleges/spalding-university/
Manchester University,https://www.niche.com/colleges/manchester-university/,112,https://www.niche.com/colleges/manchester-university/,A,https://www.niche.com/colleges/manchester-university/
Brigham Young University,https://www.niche.com/colleges/brigham-young-university/,113,https://www.niche.com/colleges/brigham-young-university/,A,https://www.niche.com/colleges/brigham-young-university/
West Liberty University,https://www.niche.com/colleges/west-liberty-university/,114,https://www.niche.com/colleges/west-liberty-university/,A,https://www.niche.com/colleges/west-liberty-university/
Pace University,https://www.niche.com/colleges/pace-university/,115,https://www.niche.com/colleges/pace-university/,A,https://www.niche.com/colleges/pace-university/
Mary Baldwin University,https://www.niche.com/colleges/mary-baldwin-university/,116,https://www.niche.com/colleges/mary-baldwin-university/,A,https://www.niche.com/colleges/mary-baldwin-university/
University of Alaska Southeast,https://www.niche.com/colleges/university-of-alaska-southeast/,117,https://www.niche.com/colleges/university-of-alaska-southeast/,A,https://www.niche.com/colleges/university-of-alaska-southeast/
Texas College,https://www.niche.com/colleges/texas-college/,118,https://www.niche.com/colleges/texas-college/,A,https://www.niche.com/colleges/texas-college/
Bennett College for Women,https://www.niche.com/colleges/bennett-college-for-women/,119,https://www.niche.com/colleges/bennett-college-for-women/,A,https://www.niche.com/colleges/bennett-college-for-women/
Adventist University of Health Sciences,https://www.niche.com/colleges/adventist-university-of-health-sciences/,120,https://www.niche.com/colleges/adventist-university-of-health-sciences/,A,https://www.niche.com/colleges/adventist-university-of-health-sciences/
Elmhurst College,https://www.niche.com/colleges/elmhurst-college/,121,https://www.niche.com/colleges/elmhurst-college/,A,https://www.niche.com/colleges/elmhurst-college/
Utah Valley University,https://www.niche.com/colleges/utah-valley-university/,122,https://www.niche.com/colleges/utah-valley-university/,A,https://www.niche.com/colleges/utah-valley-university/
Marygrove College,https://www.niche.com/colleges/marygrove-college/,123,https://www.niche.com/colleges/marygrove-college/,A,https://www.niche.com/colleges/marygrove-college/
Saint Francis University,https://www.niche.com/colleges/saint-francis-university/,124,https://www.niche.com/colleges/saint-francis-university/,A,https://www.niche.com/colleges/saint-francis-university/
Fontbonne University,https://www.niche.com/colleges/fontbonne-university/,125,https://www.niche.com/colleges/fontbonne-university/,A,https://www.niche.com/colleges/fontbonne-university/
Red Rocks Community College,https://www.niche.com/colleges/red-rocks-community-college/,126,https://www.niche.com/colleges/red-rocks-community-college/,A,https://www.niche.com/colleges/red-rocks-community-college/
Colorado Christian University,https://www.niche.com/colleges/colorado-christian-university/,127,https://www.niche.com/colleges/colorado-christian-university/,A,https://www.niche.com/colleges/colorado-christian-university/
Walsh University,https://www.niche.com/colleges/walsh-university/,128,https://www.niche.com/colleges/walsh-university/,A,https://www.niche.com/colleges/walsh-university/
Stephens College,https://www.niche.com/colleges/stephens-college/,129,https://www.niche.com/colleges/stephens-college/,A,https://www.niche.com/colleges/stephens-college/
Menlo College,https://www.niche.com/colleges/menlo-college/,130,https://www.niche.com/colleges/menlo-college/,A,https://www.niche.com/colleges/menlo-college/
University of New Hampshire at Manchester,https://www.niche.com/colleges/university-of-new-hampshire-at-manchester/,131,https://www.niche.com/colleges/university-of-new-hampshire-at-manchester/,A,https://www.niche.com/colleges/university-of-new-hampshire-at-manchester/
Regent University,https://www.niche.com/colleges/regent-university/,132,https://www.niche.com/colleges/regent-university/,A,https://www.niche.com/colleges/regent-university/
Otis College of Art & Design,https://www.niche.com/colleges/otis-college-of-art--and--design/,133,https://www.niche.com/colleges/otis-college-of-art--and--design/,A,https://www.niche.com/colleges/otis-college-of-art--and--design/
Wheaton College - Illinois,https://www.niche.com/colleges/wheaton-college---illinois/,134,https://www.niche.com/colleges/wheaton-college---illinois/,A,https://www.niche.com/colleges/wheaton-college---illinois/
McMurry University,https://www.niche.com/colleges/mcmurry-university/,135,https://www.niche.com/colleges/mcmurry-university/,A,https://www.niche.com/colleges/mcmurry-university/
New York Institute of Technology,https://www.niche.com/colleges/new-york-institute-of-technology/,136,https://www.niche.com/colleges/new-york-institute-of-technology/,A,https://www.niche.com/colleges/new-york-institute-of-technology/
