name_name,name_url,name_rank,name_rank_url,name_grade,name_grade_url
Slippery Rock University,https://www.niche.com/colleges/slippery-rock-university/,100,https://www.niche.com/colleges/slippery-rock-university/,A,https://www.niche.com/colleges/slippery-rock-university/
University of South Carolina - Beaufort,https://www.niche.com/colleges/university-of-south-carolina---beaufort/,101,https://www.niche.com/colleges/university-of-south-carolina---beaufort/,A,https://www.niche.com/colleges/university-of-south-carolina---beaufort/
Grace Bible College,https://www.niche.com/colleges/grace-bible-college/,102,https://www.niche.com/colleges/grace-bible-college/,A,https://www.niche.com/colleges/grace-bible-college/
Bates College,https://www.niche.com/colleges/bates-college/,103,https://www.niche.com/colleges/bates-college/,A,https://www.niche.com/colleges/bates-college/
Stonehill College,https://www.niche.com/colleges/stonehill-college/,104,https://www.niche.com/colleges/stonehill-college/,A,https://www.niche.com/colleges/stonehill-college/
Manchester University,https://www.niche.com/colleges/manchester-university/,105,https://www.niche.com/colleges/manchester-university/,A,https://www.niche.com/colleges/manchester-university/
Eastern Mennonite University,https://www.niche.com/colleges/eastern-mennonite-university/,106,https://www.niche.com/colleges/eastern-mennonite-university/,A,https://www.niche.com/colleges/eastern-mennonite-university/
University of Tulsa,https://www.niche.com/colleges/university-of-tulsa/,107,https://www.niche.com/colleges/university-of-tulsa/,A,https://www.niche.com/colleges/university-of-tulsa/
Moody Bible Institute,https://www.niche.com/colleges/moody-bible-institute/,108,https://www.niche.com/colleges/moody-bible-institute/,A,https://www.niche.com/colleges/moody-bible-institute/
Texas A&M University - Texarkana,https://www.niche.com/colleges/texas-a-and-m-university---texarkana/,109,https://www.niche.com/colleges/texas-a-and-m-university---texarkana/,A,https://www.niche.com/colleges/texas-a-and-m-university---texarkana/
Truman State University,https://www.niche.com/colleges/truman-state-university/,110,https://www.niche.com/colleges/truman-state-university/,A,https://www.niche.com/colleges/truman-state-university/
Vanguard University of Southern California,https://www.niche.com/colleges/vanguard-university-of-southern-california/,111,https://www.niche.com/colleges/vanguard-university-of-southern-california/,A,https://www.niche.com/colleges/vanguard-university-of-southern-california/
Luther College,https://www.niche.com/colleges/luther-college/,112,https://www.niche.com/colleges/luther-college/,A,https://www.niche.com/colleges/luther-college/
St. Ambrose University,https://www.niche.com/colleges/st-ambrose-university/,113,https://www.niche.com/colleges/st-ambrose-university/,A,https://www.niche.com/colleges/st-ambrose-university/
Bennington College,https://www.niche.com/colleges/bennington-college/,114,https://www.niche.com/colleges/bennington-college/,A,https://www.niche.com/colleges/bennington-college/
North Central University,https://www.niche.com/colleges/north-central-university/,115,https://www.niche.com/colleges/north-central-university/,A,https://www.niche.com/colleges/north-central-university/
George Fox University,https://www.niche.com/colleges/george-fox-university/,116,https://www.niche.com/colleges/george-fox-university/,A,https://www.niche.com/colleges/george-fox-university/
Drake University,https://www.niche.com/colleges/drake-university/,117,https://www.niche.com/colleges/drake-university/,A,https://www.niche.com/colleges/drake-university/
University of Alabama - Birmingham,https://www.niche.com/colleges/university-of-alabama---birmingham/,118,https://www.niche.com/colleges/university-of-alabama---birmingham/,A,https://www.niche.com/colleges/university-of-alabama---birmingham/
Central College,https://www.niche.com/colleges/central-college/,119,https://www.niche.com/colleges/central-college/,A,https://www.niche.com/colleges/central-college/
Belmont University,https://www.niche.com/colleges/belmont-university/,120,https://www.niche.com/colleges/belmont-university/,A,https://www.niche.com/colleges/belmont-university/
Calvin College,https://www.niche.com/colleges/calvin-college/,121,https://www.niche.com/colleges/calvin-college/,A,https://www.niche.com/colleges/calvin-college/
Snow College,https://www.niche.com/colleges/snow-college/,122,https://www.niche.com/colleges/snow-college/,A,https://www.niche.com/colleges/snow-college/
Clarke University,https://www.niche.com/colleges/clarke-university/,123,https://www.niche.com/colleges/clarke-university/,A,https://www.niche.com/colleges/clarke-university/
University of Notre Dame,https://www.niche.com/colleges/university-of-notre-dame/,124,https://www.niche.com/colleges/university-of-notre-dame/,A,https://www.niche.com/colleges/university-of-notre-dame/
College for Creative Studies,https://www.niche.com/colleges/college-for-creative-studies/,125,https://www.niche.com/colleges/college-for-creative-studies/,A,https://www.niche.com/colleges/college-for-creative-studies/
Lancaster Bible College,https://www.niche.com/colleges/lancaster-bible-college/,126,https://www.niche.com/colleges/lancaster-bible-college/,A-,https://www.niche.com/colleges/lancaster-bible-college/
Bethel University - Minnesota,https://www.niche.com/colleges/bethel-university---minnesota/,127,https://www.niche.com/colleges/bethel-university---minnesota/,A-,https://www.niche.com/colleges/bethel-university---minnesota/
Goshen College,https://www.niche.com/colleges/goshen-college/,128,https://www.niche.com/colleges/goshen-college/,A-,https://www.niche.com/colleges/goshen-college/
Chatham University,https://www.niche.com/colleges/chatham-university/,129,https://www.niche.com/colleges/chatham-university/,A-,https://www.niche.com/colleges/chatham-university/
Malone University,https://www.niche.com/colleges/malone-university/,130,https://www.niche.com/colleges/malone-university/,A-,https://www.niche.com/colleges/malone-university/
Biola University,https://www.niche.com/colleges/biola-university/,131,https://www.niche.com/colleges/biola-university/,A-,https://www.niche.com/colleges/biola-university/
California Institute of Technology,https://www.niche.com/colleges/california-institute-of-technology/,132,https://www.niche.com/colleges/california-institute-of-technology/,A-,https://www.niche.com/colleges/california-institute-of-technology/
Bryn Mawr College,https://www.niche.com/colleges/bryn-mawr-college/,133,https://www.niche.com/colleges/bryn-mawr-college/,A-,https://www.niche.com/colleges/bryn-mawr-college/
Grinnell College,https://www.niche.com/colleges/grinnell-college/,134,https://www.niche.com/colleges/grinnell-college/,A-,https://www.niche.com/colleges/grinnell-college/
Point University,https://www.niche.com/colleges/point-university/,135,https://www.niche.com/colleges/point-university/,A-,https://www.niche.com/colleges/point-university/
Centre College,https://www.niche.com/colleges/centre-college/,136,https://www.niche.com/colleges/centre-college/,A-,https://www.niche.com/colleges/centre-college/
Illinois College,https://www.niche.com/colleges/illinois-college/,137,https://www.niche.com/colleges/illinois-college/,A-,https://www.niche.com/colleges/illinois-college/
Pitzer College,https://www.niche.com/colleges/pitzer-college/,138,https://www.niche.com/colleges/pitzer-college/,A-,https://www.niche.com/colleges/pitzer-college/
Auburn University - Montgomery,https://www.niche.com/colleges/auburn-university---montgomery/,139,https://www.niche.com/colleges/auburn-university---montgomery/,A-,https://www.niche.com/colleges/auburn-university---montgomery/
Trine University,https://www.niche.com/colleges/trine-university/,140,https://www.niche.com/colleges/trine-university/,A-,https://www.niche.com/colleges/trine-university/
Elon University,https://www.niche.com/colleges/elon-university/,141,https://www.niche.com/colleges/elon-university/,A-,https://www.niche.com/colleges/elon-university/
Wabash College,https://www.niche.com/colleges/wabash-college/,142,https://www.niche.com/colleges/wabash-college/,A-,https://www.niche.com/colleges/wabash-college/
University of West Alabama,https://www.niche.com/colleges/university-of-west-alabama/,143,https://www.niche.com/colleges/university-of-west-alabama/,A-,https://www.niche.com/colleges/university-of-west-alabama/
Northwest Missouri State University,https://www.niche.com/colleges/northwest-missouri-state-university/,144,https://www.niche.com/colleges/northwest-missouri-state-university/,A-,https://www.niche.com/colleges/northwest-missouri-state-university/
Saint Mary's University of Minnesota,https://www.niche.com/colleges/saint-marys-university-of-minnesota/,145,https://www.niche.com/colleges/saint-marys-university-of-minnesota/,A-,https://www.niche.com/colleges/saint-marys-university-of-minnesota/
Wellesley College,https://www.niche.com/colleges/wellesley-college/,146,https://www.niche.com/colleges/wellesley-college/,A-,https://www.niche.com/colleges/wellesley-college/
Missouri Baptist University,https://www.niche.com/colleges/missouri-baptist-university/,147,https://www.niche.com/colleges/missouri-baptist-university/,A-,https://www.niche.com/colleges/missouri-baptist-university/
Southwestern Adventist University,https://www.niche.com/colleges/southwestern-adventist-university/,148,https://www.niche.com/colleges/southwestern-adventist-university/,A-,https://www.niche.com/colleges/southwestern-adventist-university/
University of Wisconsin - La Crosse,https://www.niche.com/colleges/university-of-wisconsin---la-crosse/,149,https://www.niche.com/colleges/university-of-wisconsin---la-crosse/,A-,https://www.niche.com/colleges/university-of-wisconsin---la-crosse/
Martin Luther College,https://www.niche.com/colleges/martin-luther-college/,150,https://www.niche.com/colleges/martin-luther-college/,A-,https://www.niche.com/colleges/martin-luther-college/
St. Mary's University - Texas,https://www.niche.com/colleges/st-marys-university---texas/,151,https://www.niche.com/colleges/st-marys-university---texas/,A-,https://www.niche.com/colleges/st-marys-university---texas/
Rose-Hulman Institute of Technology,https://www.niche.com/colleges/rose-hulman-institute-of-technology/,152,https://www.niche.com/colleges/rose-hulman-institute-of-technology/,A-,https://www.niche.com/colleges/rose-hulman-institute-of-technology/
Rollins College,https://www.niche.com/colleges/rollins-college/,153,https://www.niche.com/colleges/rollins-college/,A-,https://www.niche.com/colleges/rollins-college/
University of Saint Francis - Indiana,https://www.niche.com/colleges/university-of-saint-francis---indiana/,154,https://www.niche.com/colleges/university-of-saint-francis---indiana/,A-,https://www.niche.com/colleges/university-of-saint-francis---indiana/
William Carey University,https://www.niche.com/colleges/william-carey-university/,155,https://www.niche.com/colleges/william-carey-university/,A-,https://www.niche.com/colleges/william-carey-university/
Ball State University,https://www.niche.com/colleges/ball-state-university/,156,https://www.niche.com/colleges/ball-state-university/,A-,https://www.niche.com/colleges/ball-state-university/
California University of Pennsylvania,https://www.niche.com/colleges/california-university-of-pennsylvania/,157,https://www.niche.com/colleges/california-university-of-pennsylvania/,A-,https://www.niche.com/colleges/california-university-of-pennsylvania/
Massachusetts Institute of Technology,https://www.niche.com/colleges/massachusetts-institute-of-technology/,158,https://www.niche.com/colleges/massachusetts-institute-of-technology/,A-,https://www.niche.com/colleges/massachusetts-institute-of-technology/
Rochester College,https://www.niche.com/colleges/rochester-college/,159,https://www.niche.com/colleges/rochester-college/,A-,https://www.niche.com/colleges/rochester-college/
Concordia University - Oregon,https://www.niche.com/colleges/concordia-university---oregon/,160,https://www.niche.com/colleges/concordia-university---oregon/,A-,https://www.niche.com/colleges/concordia-university---oregon/
Nebraska Wesleyan University,https://www.niche.com/colleges/nebraska-wesleyan-university/,161,https://www.niche.com/colleges/nebraska-wesleyan-university/,A-,https://www.niche.com/colleges/nebraska-wesleyan-university/
University of Jamestown,https://www.niche.com/colleges/university-of-jamestown/,162,https://www.niche.com/colleges/university-of-jamestown/,A-,https://www.niche.com/colleges/university-of-jamestown/
Abraham Baldwin Agricultural College,https://www.niche.com/colleges/abraham-baldwin-agricultural-college/,163,https://www.niche.com/colleges/abraham-baldwin-agricultural-college/,A-,https://www.niche.com/colleges/abraham-baldwin-agricultural-college/
Freed-Hardeman University,https://www.niche.com/colleges/freed-hardeman-university/,164,https://www.niche.com/colleges/freed-hardeman-university/,A-,https://www.niche.com/colleges/freed-hardeman-university/
St. Olaf College,https://www.niche.com/colleges/st-olaf-college/,165,https://www.niche.com/colleges/st-olaf-college/,A-,https://www.niche.com/colleges/st-olaf-college/
University of Southern Indiana,https://www.niche.com/colleges/university-of-southern-indiana/,166,https://www.niche.com/colleges/university-of-southern-indiana/,A-,https://www.niche.com/colleges/university-of-southern-indiana/
Colorado School of Mines,https://www.niche.com/colleges/colorado-school-of-mines/,167,https://www.niche.com/colleges/colorado-school-of-mines/,A-,https://www.niche.com/colleges/colorado-school-of-mines/
Indiana University of Pennsylvania,https://www.niche.com/colleges/indiana-university-of-pennsylvania/,168,https://www.niche.com/colleges/indiana-university-of-pennsylvania/,A-,https://www.niche.com/colleges/indiana-university-of-pennsylvania/
Walsh University,https://www.niche.com/colleges/walsh-university/,169,https://www.niche.com/colleges/walsh-university/,A-,https://www.niche.com/colleges/walsh-university/
Hope College,https://www.niche.com/colleges/hope-college/,170,https://www.niche.com/colleges/hope-college/,A-,https://www.niche.com/colleges/hope-college/
Penn State Berks,https://www.niche.com/colleges/penn-state-berks/,171,https://www.niche.com/colleges/penn-state-berks/,A-,https://www.niche.com/colleges/penn-state-berks/
Saint Mary's College - Indiana,https://www.niche.com/colleges/saint-marys-college---indiana/,172,https://www.niche.com/colleges/saint-marys-college---indiana/,A-,https://www.niche.com/colleges/saint-marys-college---indiana/
Davenport University,https://www.niche.com/colleges/davenport-university/,173,https://www.niche.com/colleges/davenport-university/,A-,https://www.niche.com/colleges/davenport-university/
Sullivan University,https://www.niche.com/colleges/sullivan-university/,174,https://www.niche.com/colleges/sullivan-university/,A-,https://www.niche.com/colleges/sullivan-university/
Young Harris College,https://www.niche.com/colleges/young-harris-college/,175,https://www.niche.com/colleges/young-harris-college/,A-,https://www.niche.com/colleges/young-harris-college/
Clark University,https://www.niche.com/colleges/clark-university/,176,https://www.niche.com/colleges/clark-university/,A-,https://www.niche.com/colleges/clark-university/
Swarthmore College,https://www.niche.com/colleges/swarthmore-college/,177,https://www.niche.com/colleges/swarthmore-college/,A-,https://www.niche.com/colleges/swarthmore-college/
Florida College,https://www.niche.com/colleges/florida-college/,178,https://www.niche.com/colleges/florida-college/,A-,https://www.niche.com/colleges/florida-college/
Lander University,https://www.niche.com/colleges/lander-university/,179,https://www.niche.com/colleges/lander-university/,A-,https://www.niche.com/colleges/lander-university/
University of Tennessee - Martin,https://www.niche.com/colleges/university-of-tennessee---martin/,180,https://www.niche.com/colleges/university-of-tennessee---martin/,A-,https://www.niche.com/colleges/university-of-tennessee---martin/
University of Richmond,https://www.niche.com/colleges/university-of-richmond/,181,https://www.niche.com/colleges/university-of-richmond/,A-,https://www.niche.com/colleges/university-of-richmond/
Wofford College,https://www.niche.com/colleges/wofford-college/,182,https://www.niche.com/colleges/wofford-college/,A-,https://www.niche.com/colleges/wofford-college/
Nova Southeastern University,https://www.niche.com/colleges/nova-southeastern-university/,183,https://www.niche.com/colleges/nova-southeastern-university/,A-,https://www.niche.com/colleges/nova-southeastern-university/
St. Norbert College,https://www.niche.com/colleges/st-norbert-college/,184,https://www.niche.com/colleges/st-norbert-college/,A-,https://www.niche.com/colleges/st-norbert-college/
University of Pittsburgh - Greensburg,https://www.niche.com/colleges/university-of-pittsburgh---greensburg/,185,https://www.niche.com/colleges/university-of-pittsburgh---greensburg/,A-,https://www.niche.com/colleges/university-of-pittsburgh---greensburg/
Mount Vernon Nazarene University,https://www.niche.com/colleges/mount-vernon-nazarene-university/,186,https://www.niche.com/colleges/mount-vernon-nazarene-university/,A-,https://www.niche.com/colleges/mount-vernon-nazarene-university/
Wingate University,https://www.niche.com/colleges/wingate-university/,187,https://www.niche.com/colleges/wingate-university/,A-,https://www.niche.com/colleges/wingate-university/
Brescia University,https://www.niche.com/colleges/brescia-university/,188,https://www.niche.com/colleges/brescia-university/,A-,https://www.niche.com/colleges/brescia-university/
Texas Lutheran University,https://www.niche.com/colleges/texas-lutheran-university/,189,https://www.niche.com/colleges/texas-lutheran-university/,A-,https://www.niche.com/colleges/texas-lutheran-university/
Cornerstone University,https://www.niche.com/colleges/cornerstone-university/,190,https://www.niche.com/colleges/cornerstone-university/,A-,https://www.niche.com/colleges/cornerstone-university/
Gordon College,https://www.niche.com/colleges/gordon-college/,191,https://www.niche.com/colleges/gordon-college/,A-,https://www.niche.com/colleges/gordon-college/
Southern Adventist University,https://www.niche.com/colleges/southern-adventist-university/,192,https://www.niche.com/colleges/southern-adventist-university/,A-,https://www.niche.com/colleges/southern-adventist-university/
Northwest Nazarene University,https://www.niche.com/colleges/northwest-nazarene-university/,193,https://www.niche.com/colleges/northwest-nazarene-university/,A-,https://www.niche.com/colleges/northwest-nazarene-university/
University of Texas - Tyler,https://www.niche.com/colleges/university-of-texas---tyler/,194,https://www.niche.com/colleges/university-of-texas---tyler/,A-,https://www.niche.com/colleges/university-of-texas---tyler/
