name_name,name_url,name_rank,name_rank_url,name_grade,name_grade_url
Texas Lutheran University,https://www.niche.com/colleges/texas-lutheran-university/,472,https://www.niche.com/colleges/texas-lutheran-university/,B,https://www.niche.com/colleges/texas-lutheran-university/
Nova Southeastern University,https://www.niche.com/colleges/nova-southeastern-university/,473,https://www.niche.com/colleges/nova-southeastern-university/,B,https://www.niche.com/colleges/nova-southeastern-university/
Kentucky Wesleyan College,https://www.niche.com/colleges/kentucky-wesleyan-college/,474,https://www.niche.com/colleges/kentucky-wesleyan-college/,B,https://www.niche.com/colleges/kentucky-wesleyan-college/
Azusa Pacific University,https://www.niche.com/colleges/azusa-pacific-university/,475,https://www.niche.com/colleges/azusa-pacific-university/,B,https://www.niche.com/colleges/azusa-pacific-university/
Bethune-Cookman University,https://www.niche.com/colleges/bethune-cookman-university/,476,https://www.niche.com/colleges/bethune-cookman-university/,B,https://www.niche.com/colleges/bethune-cookman-university/
Northwest Nazarene University,https://www.niche.com/colleges/northwest-nazarene-university/,477,https://www.niche.com/colleges/northwest-nazarene-university/,B,https://www.niche.com/colleges/northwest-nazarene-university/
SUNY Geneseo,https://www.niche.com/colleges/suny-geneseo/,478,https://www.niche.com/colleges/suny-geneseo/,B,https://www.niche.com/colleges/suny-geneseo/
William Carey University,https://www.niche.com/colleges/william-carey-university/,479,https://www.niche.com/colleges/william-carey-university/,B,https://www.niche.com/colleges/william-carey-university/
Tarleton State University,https://www.niche.com/colleges/tarleton-state-university/,480,https://www.niche.com/colleges/tarleton-state-university/,B,https://www.niche.com/colleges/tarleton-state-university/
University of Science & Arts of Oklahoma,https://www.niche.com/colleges/university-of-science--and--arts-of-oklahoma/,481,https://www.niche.com/colleges/university-of-science--and--arts-of-oklahoma/,B,https://www.niche.com/colleges/university-of-science--and--arts-of-oklahoma/
SUNY College of Agriculture & Technology at Cobleskill,https://www.niche.com/colleges/suny-college-of-agriculture--and--technology-at-cobleskill/,482,https://www.niche.com/colleges/suny-college-of-agriculture--and--technology-at-cobleskill/,B,https://www.niche.com/colleges/suny-college-of-agriculture--and--technology-at-cobleskill/
Drury University,https://www.niche.com/colleges/drury-university/,483,https://www.niche.com/colleges/drury-university/,B,https://www.niche.com/colleges/drury-university/
University of Pennsylvania,https://www.niche.com/colleges/university-of-pennsylvania/,484,https://www.niche.com/colleges/university-of-pennsylvania/,B,https://www.niche.com/colleges/university-of-pennsylvania/
Messiah College,https://www.niche.com/colleges/messiah-college/,485,https://www.niche.com/colleges/messiah-college/,B,https://www.niche.com/colleges/messiah-college/
Northwestern College - Iowa,https://www.niche.com/colleges/northwestern-college---iowa/,486,https://www.niche.com/colleges/northwestern-college---iowa/,B,https://www.niche.com/colleges/northwestern-college---iowa/
Elmhurst College,https://www.niche.com/colleges/elmhurst-college/,487,https://www.niche.com/colleges/elmhurst-college/,B,https://www.niche.com/colleges/elmhurst-college/
Florida Gulf Coast University,https://www.niche.com/colleges/florida-gulf-coast-university/,488,https://www.niche.com/colleges/florida-gulf-coast-university/,B,https://www.niche.com/colleges/florida-gulf-coast-university/
Southern Nazarene University,https://www.niche.com/colleges/southern-nazarene-university/,489,https://www.niche.com/colleges/southern-nazarene-university/,B,https://www.niche.com/colleges/southern-nazarene-university/
University of Maine,https://www.niche.com/colleges/university-of-maine/,490,https://www.niche.com/colleges/university-of-maine/,B,https://www.niche.com/colleges/university-of-maine/
The University of Virginia's College at Wise,https://www.niche.com/colleges/the-university-of-virginias-college-at-wise/,491,https://www.niche.com/colleges/the-university-of-virginias-college-at-wise/,B,https://www.niche.com/colleges/the-university-of-virginias-college-at-wise/
Dominican University,https://www.niche.com/colleges/dominican-university/,492,https://www.niche.com/colleges/dominican-university/,B,https://www.niche.com/colleges/dominican-university/
Willamette University,https://www.niche.com/colleges/willamette-university/,493,https://www.niche.com/colleges/willamette-university/,B,https://www.niche.com/colleges/willamette-university/
