name_name,name_url,name_rank,name_rank_url,name_grade,name_grade_url
Northwestern University,https://www.niche.com/colleges/northwestern-university/,367,https://www.niche.com/colleges/northwestern-university/,B+,https://www.niche.com/colleges/northwestern-university/
Texas A&M University - Texarkana,https://www.niche.com/colleges/texas-a-and-m-university---texarkana/,368,https://www.niche.com/colleges/texas-a-and-m-university---texarkana/,B+,https://www.niche.com/colleges/texas-a-and-m-university---texarkana/
Texas A&M International University,https://www.niche.com/colleges/texas-a-and-m-international-university/,369,https://www.niche.com/colleges/texas-a-and-m-international-university/,B+,https://www.niche.com/colleges/texas-a-and-m-international-university/
"University at Buffalo, SUNY",https://www.niche.com/colleges/university-at-buffalo-suny/,370,https://www.niche.com/colleges/university-at-buffalo-suny/,B+,https://www.niche.com/colleges/university-at-buffalo-suny/
Columbia College - Missouri,https://www.niche.com/colleges/columbia-college---missouri/,371,https://www.niche.com/colleges/columbia-college---missouri/,B+,https://www.niche.com/colleges/columbia-college---missouri/
University of Pittsburgh,https://www.niche.com/colleges/university-of-pittsburgh/,372,https://www.niche.com/colleges/university-of-pittsburgh/,B+,https://www.niche.com/colleges/university-of-pittsburgh/
Oberlin College,https://www.niche.com/colleges/oberlin-college/,373,https://www.niche.com/colleges/oberlin-college/,B+,https://www.niche.com/colleges/oberlin-college/
College of Charleston,https://www.niche.com/colleges/college-of-charleston/,374,https://www.niche.com/colleges/college-of-charleston/,B+,https://www.niche.com/colleges/college-of-charleston/
Bethel College - Indiana,https://www.niche.com/colleges/bethel-college---indiana/,375,https://www.niche.com/colleges/bethel-college---indiana/,B+,https://www.niche.com/colleges/bethel-college---indiana/
Life University,https://www.niche.com/colleges/life-university/,376,https://www.niche.com/colleges/life-university/,B+,https://www.niche.com/colleges/life-university/
Fontbonne University,https://www.niche.com/colleges/fontbonne-university/,377,https://www.niche.com/colleges/fontbonne-university/,B+,https://www.niche.com/colleges/fontbonne-university/
University of Wisconsin - Superior,https://www.niche.com/colleges/university-of-wisconsin---superior/,378,https://www.niche.com/colleges/university-of-wisconsin---superior/,B+,https://www.niche.com/colleges/university-of-wisconsin---superior/
University of Redlands,https://www.niche.com/colleges/university-of-redlands/,379,https://www.niche.com/colleges/university-of-redlands/,B+,https://www.niche.com/colleges/university-of-redlands/
Rockhurst University,https://www.niche.com/colleges/rockhurst-university/,380,https://www.niche.com/colleges/rockhurst-university/,B+,https://www.niche.com/colleges/rockhurst-university/
West Texas A&M University,https://www.niche.com/colleges/west-texas-a-and-m-university/,381,https://www.niche.com/colleges/west-texas-a-and-m-university/,B+,https://www.niche.com/colleges/west-texas-a-and-m-university/
Franklin & Marshall College,https://www.niche.com/colleges/franklin--and--marshall-college/,382,https://www.niche.com/colleges/franklin--and--marshall-college/,B+,https://www.niche.com/colleges/franklin--and--marshall-college/
University of Northern Colorado,https://www.niche.com/colleges/university-of-northern-colorado/,383,https://www.niche.com/colleges/university-of-northern-colorado/,B+,https://www.niche.com/colleges/university-of-northern-colorado/
Wingate University,https://www.niche.com/colleges/wingate-university/,384,https://www.niche.com/colleges/wingate-university/,B+,https://www.niche.com/colleges/wingate-university/
College of the Holy Cross,https://www.niche.com/colleges/college-of-the-holy-cross/,385,https://www.niche.com/colleges/college-of-the-holy-cross/,B+,https://www.niche.com/colleges/college-of-the-holy-cross/
University of California - Berkeley,https://www.niche.com/colleges/university-of-california---berkeley/,386,https://www.niche.com/colleges/university-of-california---berkeley/,B+,https://www.niche.com/colleges/university-of-california---berkeley/
Florida Atlantic University,https://www.niche.com/colleges/florida-atlantic-university/,387,https://www.niche.com/colleges/florida-atlantic-university/,B+,https://www.niche.com/colleges/florida-atlantic-university/
California State University - Stanislaus,https://www.niche.com/colleges/california-state-university---stanislaus/,388,https://www.niche.com/colleges/california-state-university---stanislaus/,B+,https://www.niche.com/colleges/california-state-university---stanislaus/
The New School,https://www.niche.com/colleges/the-new-school/,389,https://www.niche.com/colleges/the-new-school/,B+,https://www.niche.com/colleges/the-new-school/
Chapman University,https://www.niche.com/colleges/chapman-university/,390,https://www.niche.com/colleges/chapman-university/,B+,https://www.niche.com/colleges/chapman-university/
University of Wisconsin - Milwaukee,https://www.niche.com/colleges/university-of-wisconsin---milwaukee/,391,https://www.niche.com/colleges/university-of-wisconsin---milwaukee/,B+,https://www.niche.com/colleges/university-of-wisconsin---milwaukee/
Occidental College,https://www.niche.com/colleges/occidental-college/,392,https://www.niche.com/colleges/occidental-college/,B+,https://www.niche.com/colleges/occidental-college/
Eastern Kentucky University,https://www.niche.com/colleges/eastern-kentucky-university/,393,https://www.niche.com/colleges/eastern-kentucky-university/,B+,https://www.niche.com/colleges/eastern-kentucky-university/
Coastal Carolina University,https://www.niche.com/colleges/coastal-carolina-university/,394,https://www.niche.com/colleges/coastal-carolina-university/,B+,https://www.niche.com/colleges/coastal-carolina-university/
Adelphi University,https://www.niche.com/colleges/adelphi-university/,395,https://www.niche.com/colleges/adelphi-university/,B+,https://www.niche.com/colleges/adelphi-university/
Samford University,https://www.niche.com/colleges/samford-university/,396,https://www.niche.com/colleges/samford-university/,B+,https://www.niche.com/colleges/samford-university/
Kean University,https://www.niche.com/colleges/kean-university/,397,https://www.niche.com/colleges/kean-university/,B+,https://www.niche.com/colleges/kean-university/
Franklin College,https://www.niche.com/colleges/franklin-college/,398,https://www.niche.com/colleges/franklin-college/,B+,https://www.niche.com/colleges/franklin-college/
University of Louisville,https://www.niche.com/colleges/university-of-louisville/,399,https://www.niche.com/colleges/university-of-louisville/,B+,https://www.niche.com/colleges/university-of-louisville/
Boise State University,https://www.niche.com/colleges/boise-state-university/,400,https://www.niche.com/colleges/boise-state-university/,B+,https://www.niche.com/colleges/boise-state-university/
United States Naval Academy,https://www.niche.com/colleges/united-states-naval-academy/,401,https://www.niche.com/colleges/united-states-naval-academy/,B+,https://www.niche.com/colleges/united-states-naval-academy/
Monmouth University,https://www.niche.com/colleges/monmouth-university/,402,https://www.niche.com/colleges/monmouth-university/,B+,https://www.niche.com/colleges/monmouth-university/
University of California - Santa Cruz,https://www.niche.com/colleges/university-of-california---santa-cruz/,403,https://www.niche.com/colleges/university-of-california---santa-cruz/,B+,https://www.niche.com/colleges/university-of-california---santa-cruz/
Albertus Magnus College,https://www.niche.com/colleges/albertus-magnus-college/,404,https://www.niche.com/colleges/albertus-magnus-college/,B+,https://www.niche.com/colleges/albertus-magnus-college/
Fairfield University,https://www.niche.com/colleges/fairfield-university/,405,https://www.niche.com/colleges/fairfield-university/,B+,https://www.niche.com/colleges/fairfield-university/
University of the Incarnate Word,https://www.niche.com/colleges/university-of-the-incarnate-word/,406,https://www.niche.com/colleges/university-of-the-incarnate-word/,B+,https://www.niche.com/colleges/university-of-the-incarnate-word/
Abilene Christian University,https://www.niche.com/colleges/abilene-christian-university/,407,https://www.niche.com/colleges/abilene-christian-university/,B+,https://www.niche.com/colleges/abilene-christian-university/
Colgate University,https://www.niche.com/colleges/colgate-university/,408,https://www.niche.com/colleges/colgate-university/,B+,https://www.niche.com/colleges/colgate-university/
Pennsylvania College of Technology,https://www.niche.com/colleges/pennsylvania-college-of-technology/,409,https://www.niche.com/colleges/pennsylvania-college-of-technology/,B+,https://www.niche.com/colleges/pennsylvania-college-of-technology/
Concordia University - Ann Arbor,https://www.niche.com/colleges/concordia-university---ann-arbor/,410,https://www.niche.com/colleges/concordia-university---ann-arbor/,B+,https://www.niche.com/colleges/concordia-university---ann-arbor/
Hillsdale College,https://www.niche.com/colleges/hillsdale-college/,411,https://www.niche.com/colleges/hillsdale-college/,B+,https://www.niche.com/colleges/hillsdale-college/
School of the Art Institute of Chicago,https://www.niche.com/colleges/school-of-the-art-institute-of-chicago/,412,https://www.niche.com/colleges/school-of-the-art-institute-of-chicago/,B+,https://www.niche.com/colleges/school-of-the-art-institute-of-chicago/
